ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-08-15,1478.2549851087872,-1058.9293354469683,4456.831082968125,1478.2549851087872,1478.2549851087872,150.0199104162185,150.0199104162185,150.0199104162185,419.7200470809444,419.7200470809444,419.7200470809444,-269.7001366647259,-269.7001366647259,-269.7001366647259,0.0,0.0,0.0,1628.2748955250056
2014-08-16,1478.372404077263,-1390.2779594186877,3995.6340507141845,1478.372404077263,1478.372404077263,-231.2582042463715,-231.2582042463715,-231.2582042463715,21.484394081415612,21.484394081415612,21.484394081415612,-252.74259832778708,-252.74259832778708,-252.74259832778708,0.0,0.0,0.0,1247.1141998308915
2014-08-17,1478.4898230457386,-1348.9281437099276,4393.398689761445,1478.4898230457386,1478.4898230457386,-28.87361591949357,-28.87361591949357,-28.87361591949357,203.64848850359382,203.64848850359382,203.64848850359382,-232.5221044230874,-232.5221044230874,-232.5221044230874,0.0,0.0,0.0,1449.616207126245
2014-08-19,1478.7246609826902,-1471.8458344644423,3717.52596953603,1478.7246609826902,1478.7246609826902,-353.0631090611913,-353.0631090611913,-353.0631090611913,-172.03416700230483,-172.03416700230483,-172.03416700230483,-181.02894205888654,-181.02894205888654,-181.02894205888654,0.0,0.0,0.0,1125.6615519214988
2014-08-20,1478.8420799511662,-2455.864679529087,3128.697402465643,1478.8420799511662,1478.8420799511662,-1189.6954874980281,-1189.6954874980281,-1189.6954874980281,-1040.4656655833653,-1040.4656655833653,-1040.4656655833653,-149.22982191466264,-149.22982191466264,-149.22982191466264,0.0,0.0,0.0,289.14659245313806
2014-08-22,1479.0769178881178,-985.3990649745739,4301.740962411901,1479.0769178881178,1479.0769178881178,347.0962283612438,347.0962283612438,347.0962283612438,419.7200470809945,419.7200470809945,419.7200470809945,-72.62381871975073,-72.62381871975073,-72.62381871975073,0.0,0.0,0.0,1826.1731462493617
2014-08-23,1479.1943368565935,-1257.8778606490487,4161.99550159611,1479.1943368565935,1479.1943368565935,-6.1711897213605225,-6.1711897213605225,-6.1711897213605225,21.48439408086246,21.48439408086246,21.48439408086246,-27.65558380222298,-27.65558380222298,-27.65558380222298,0.0,0.0,0.0,1473.0231471352329
2014-08-24,1479.3117558250694,-894.1369017663707,4517.502428126548,1479.3117558250694,1479.3117558250694,225.38571094155935,225.38571094155935,225.38571094155935,203.64848850195634,203.64848850195634,203.64848850195634,21.73722243960301,21.73722243960301,21.73722243960301,0.0,0.0,0.0,1704.6974667666288
2014-08-25,1479.4291747935451,-924.0758103682111,4858.539308082392,1479.4291747935451,1479.4291747935451,487.04920599864016,487.04920599864016,487.04920599864016,411.61086696364674,411.61086696364674,411.61086696364674,75.43833903499345,75.43833903499345,75.43833903499345,0.0,0.0,0.0,1966.4783807921854
2014-08-26,1479.546593762021,-1498.1820610922089,4286.639658810257,1479.546593762021,1479.546593762021,-38.787872145101844,-38.787872145101844,-38.787872145101844,-172.0341670011698,-172.0341670011698,-172.0341670011698,133.24629485606795,133.24629485606795,133.24629485606795,0.0,0.0,0.0,1440.7587216169193
2014-08-27,1479.664012730497,-1997.6404357652239,3556.351004642658,1479.664012730497,1479.664012730497,-845.5922287611272,-845.5922287611272,-845.5922287611272,-1040.465665583224,-1040.465665583224,-1040.465665583224,194.8734368220969,194.8734368220969,194.8734368220969,0.0,0.0,0.0,634.0717839693698
2014-08-29,1479.8988506674484,-360.5691661599653,4886.48578978965,1479.8988506674484,1479.8988506674484,747.7304173970673,747.7304173970673,747.7304173970673,419.72004708008393,419.72004708008393,419.72004708008393,328.0103703169834,328.0103703169834,328.0103703169834,0.0,0.0,0.0,2227.6292680645156
2014-08-30,1480.0162696359243,-888.8334798559285,4600.956831691575,1480.0162696359243,1480.0162696359243,420.0145053841322,420.0145053841322,420.0145053841322,21.484394082261566,21.484394082261566,21.484394082261566,398.5301113018706,398.5301113018706,398.5301113018706,0.0,0.0,0.0,1900.0307750200566
2014-08-31,1480.1336886044,-416.49384758857326,4732.67654310055,1480.1336886044,1480.1336886044,674.5478503104404,674.5478503104404,674.5478503104404,203.64848850376495,203.64848850376495,203.64848850376495,470.8993618066754,470.8993618066754,470.8993618066754,0.0,0.0,0.0,2154.6815389148405
2014-09-01,1480.2511075728758,-176.58017738668053,5240.646283299466,1480.2511075728758,1480.2511075728758,956.0576951944433,956.0576951944433,956.0576951944433,411.6108669632937,411.6108669632937,411.6108669632937,544.4468282311497,544.4468282311497,544.4468282311497,0.0,0.0,0.0,2436.3088027673193
2014-09-02,1480.368526541352,-794.6841793061351,4721.02454151612,1480.368526541352,1480.368526541352,446.41146811655295,446.41146811655295,446.41146811655295,-172.03416700148225,-172.03416700148225,-172.03416700148225,618.4456351180353,618.4456351180353,618.4456351180353,0.0,0.0,0.0,1926.7799946579048
2014-09-03,1480.4859455098276,-1787.7599908193417,3976.4339384509904,1480.4859455098276,1480.4859455098276,-348.34193745978104,-348.34193745978104,-348.34193745978104,-1040.465665582996,-1040.465665582996,-1040.465665582996,692.1237281232151,692.1237281232151,692.1237281232151,0.0,0.0,0.0,1132.1440080500465
2014-09-05,1480.7207834467793,245.8243877995396,5631.493805555162,1480.7207834467793,1480.7207834467793,1254.9935128692762,1254.9935128692762,1254.9935128692762,419.72004708202326,419.72004708202326,419.72004708202326,835.2734657872528,835.2734657872528,835.2734657872528,0.0,0.0,0.0,2735.7142963160554
2014-09-06,1480.838202415255,-117.47100446361853,5095.040047724221,1480.838202415255,1480.838202415255,924.5670005485119,924.5670005485119,924.5670005485119,21.484394082858223,21.484394082858223,21.484394082858223,903.0826064656536,903.0826064656536,903.0826064656536,0.0,0.0,0.0,2405.405202963767
2014-09-07,1480.9556213837307,-128.01302376550254,5522.109917031759,1480.9556213837307,1480.9556213837307,1170.9208577367765,1170.9208577367765,1170.9208577367765,203.64848850335085,203.64848850335085,203.64848850335085,967.2723692334256,967.2723692334256,967.2723692334256,0.0,0.0,0.0,2651.876479120507
2014-09-08,1481.0730403522068,168.86625903299773,5381.927151001848,1481.0730403522068,1481.0730403522068,1438.6416991981407,1438.6416991981407,1438.6416991981407,411.6108669629407,411.6108669629407,411.6108669629407,1027.0308322352,1027.0308322352,1027.0308322352,0.0,0.0,0.0,2919.7147395503475
2014-09-09,1481.1904593206827,-411.28533632385137,4840.82764741451,1481.1904593206827,1481.1904593206827,909.5437551570215,909.5437551570215,909.5437551570215,-172.03416700034725,-172.03416700034725,-172.03416700034725,1081.5779221573687,1081.5779221573687,1081.5779221573687,0.0,0.0,0.0,2390.734214477704
2014-09-10,1481.3078788188286,-1246.111563876756,4539.240103818881,1481.3078788188286,1481.3078788188286,89.71272367334662,89.71272367334662,89.71272367334662,-1040.4656655834278,-1040.4656655834278,-1040.4656655834278,1130.1783892567746,1130.1783892567746,1130.1783892567746,0.0,0.0,0.0,1571.0206024921752
2014-09-11,1481.4252983169742,0.7201151543503221,5555.504998598061,1481.4252983169742,1481.4252983169742,1328.1902032267656,1328.1902032267656,1328.1902032267656,156.03603595600077,156.03603595600077,156.03603595600077,1172.1541672707647,1172.1541672707647,1172.1541672707647,0.0,0.0,0.0,2809.61550154374
2014-09-12,1481.54271781512,164.15944150887273,5769.426688557985,1481.54271781512,1481.54271781512,1626.6159450586315,1626.6159450586315,1626.6159450586315,419.72004708207334,419.72004708207334,419.72004708207334,1206.8958979765582,1206.8958979765582,1206.8958979765582,0.0,0.0,0.0,3108.1586628737514
2014-09-13,1481.660137313266,46.51319045943983,5483.424092488991,1481.660137313266,1481.660137313266,1255.3578147204366,1255.3578147204366,1255.3578147204366,21.48439408115531,21.48439408115531,21.48439408115531,1233.8734206392814,1233.8734206392814,1233.8734206392814,0.0,0.0,0.0,2737.0179520337024
2014-09-14,1481.7775568114118,285.2656268540554,5679.129072361096,1481.7775568114118,1481.7775568114118,1456.2935391113217,1456.2935391113217,1456.2935391113217,203.64848850404812,203.64848850404812,203.64848850404812,1252.6450506072736,1252.6450506072736,1252.6450506072736,0.0,0.0,0.0,2938.0710959227335
2014-09-15,1481.8949763095577,481.9418456186969,5805.153569531929,1481.8949763095577,1481.8949763095577,1674.4763651140042,1674.4763651140042,1674.4763651140042,411.61086696387804,411.61086696387804,411.61086696387804,1262.865498150126,1262.865498150126,1262.865498150126,0.0,0.0,0.0,3156.3713414235617
2014-09-16,1482.0123958077036,-250.75331181030995,5186.144344603226,1482.0123958077036,1482.0123958077036,1092.2581405057963,1092.2581405057963,1092.2581405057963,-172.0341670010849,-172.0341670010849,-172.0341670010849,1264.2923075068813,1264.2923075068813,1264.2923075068813,0.0,0.0,0.0,2574.2705363135
2014-09-17,1482.1298153058494,-1155.7395302018415,4568.9613252737445,1482.1298153058494,1482.1298153058494,216.32506065128112,216.32506065128112,216.32506065128112,-1040.4656655832866,-1040.4656655832866,-1040.4656655832866,1256.7907262345677,1256.7907262345677,1256.7907262345677,0.0,0.0,0.0,1698.4548759571305
2014-09-19,1482.3646543021412,578.5026271521941,5868.300982646975,1482.3646543021412,1482.3646543021412,1634.739729688533,1634.739729688533,1634.739729688533,419.7200470821234,419.7200470821234,419.7200470821234,1215.0196826064098,1215.0196826064098,1215.0196826064098,0.0,0.0,0.0,3117.1043839906743
2014-09-20,1482.482073800287,-1.5613231167311579,5285.178240083637,1482.482073800287,1482.482073800287,1202.5244992873863,1202.5244992873863,1202.5244992873863,21.484394082554342,21.484394082554342,21.484394082554342,1181.0401052048321,1181.0401052048321,1181.0401052048321,0.0,0.0,0.0,2685.006573087673
2014-09-21,1482.599493298433,-95.23578956945221,5632.258066040267,1482.599493298433,1482.599493298433,1342.358615272634,1342.358615272634,1342.358615272634,203.64848850241071,203.64848850241071,203.64848850241071,1138.7101267702235,1138.7101267702235,1138.7101267702235,0.0,0.0,0.0,2824.958108571067
2014-09-22,1482.7169127965788,454.16190337996727,5759.767658025265,1482.7169127965788,1482.7169127965788,1500.059992540433,1500.059992540433,1500.059992540433,411.61086696310986,411.61086696310986,411.61086696310986,1088.4491255773232,1088.4491255773232,1088.4491255773232,0.0,0.0,0.0,2982.776905337012
2014-09-23,1482.8343322947246,-353.8741461470844,5233.466629654098,1482.8343322947246,1482.8343322947246,858.7449978709873,858.7449978709873,858.7449978709873,-172.03416700182262,-172.03416700182262,-172.03416700182262,1030.7791648728098,1030.7791648728098,1030.7791648728098,0.0,0.0,0.0,2341.579330165712
2014-09-24,1482.9517517928705,-1357.297140021362,4204.015310637751,1482.9517517928705,1482.9517517928705,-74.14685463323059,-74.14685463323059,-74.14685463323059,-1040.4656655829724,-1040.4656655829724,-1040.4656655829724,966.3188109497419,966.3188109497419,966.3188109497419,0.0,0.0,0.0,1408.80489715964
2014-09-25,1483.0691712910163,-175.03983575669588,5466.532743330572,1483.0691712910163,1483.0691712910163,1051.8116992483126,1051.8116992483126,1051.8116992483126,156.03603595791944,156.03603595791944,156.03603595791944,895.7756632903934,895.7756632903934,895.7756632903934,0.0,0.0,0.0,2534.880870539329
2014-09-26,1483.186590789162,-51.145125333955676,5509.105986897415,1483.186590789162,1483.186590789162,1239.65777191187,1239.65777191187,1239.65777191187,419.72004708167725,419.72004708167725,419.72004708167725,819.9377248301928,819.9377248301928,819.9377248301928,0.0,0.0,0.0,2722.844362701032
2014-09-27,1483.3040102873078,-667.5020145657553,4810.194198746499,1483.3040102873078,1483.3040102873078,761.1481452299429,761.1481452299429,761.1481452299429,21.484394082001177,21.484394082001177,21.484394082001177,739.6637511479418,739.6637511479418,739.6637511479418,0.0,0.0,0.0,2244.4521555172505
2014-09-28,1483.421429785454,-328.5440696618591,4862.126381785191,1483.421429785454,1483.421429785454,859.5212135774095,859.5212135774095,859.5212135774095,203.6484885019966,203.6484885019966,203.6484885019966,655.872725075413,655.872725075413,655.872725075413,0.0,0.0,0.0,2342.9426433628632
2014-09-29,1483.5388492835998,-360.30952471866624,5224.076165360527,1483.5388492835998,1483.5388492835998,981.1434749798852,981.1434749798852,981.1434749798852,411.6108669636095,411.6108669636095,411.6108669636095,569.5326080162757,569.5326080162757,569.5326080162757,0.0,0.0,0.0,2464.682324263485
2014-09-30,1483.6562687817457,-1107.0998394734672,4413.196078425957,1483.6562687817457,1483.6562687817457,309.61435446479453,309.61435446479453,309.61435446479453,-172.03416700256034,-172.03416700256034,-172.03416700256034,481.64852146735484,481.64852146735484,481.64852146735484,0.0,0.0,0.0,1793.2706232465403
2014-10-01,1483.7736882798913,-1919.4482812663398,3460.0107671500123,1483.7736882798913,1483.7736882798913,-647.2151534370412,-647.2151534370412,-647.2151534370412,-1040.4656655834042,-1040.4656655834042,-1040.4656655834042,393.25051214636295,393.25051214636295,393.25051214636295,0.0,0.0,0.0,836.5585348428501
2014-10-02,1483.8911077780372,-845.2062307047132,4820.324486488369,1483.8911077780372,1483.8911077780372,461.41708807595694,461.41708807595694,461.41708807595694,156.03603595696336,156.03603595696336,156.03603595696336,305.3810521189936,305.3810521189936,305.3810521189936,0.0,0.0,0.0,1945.3081958539942
2014-10-03,1484.008527276183,-496.93035826613385,5018.905142325402,1484.008527276183,1484.008527276183,638.8024688565713,638.8024688565713,638.8024688565713,419.7200470817271,419.7200470817271,419.7200470817271,219.08242177484422,219.08242177484422,219.08242177484422,0.0,0.0,0.0,2122.8109961327546
2014-10-04,1484.1259467743291,-1131.4279179966286,4252.7609939058175,1484.1259467743291,1484.1259467743291,156.86851288010416,156.86851288010416,156.86851288010416,21.484394081448084,21.484394081448084,21.484394081448084,135.3841187986561,135.3841187986561,135.3841187986561,0.0,0.0,0.0,1640.9944596544333
2014-10-05,1484.243366272475,-1133.2356228722565,4489.454015727241,1484.243366272475,1484.243366272475,258.9389193089043,258.9389193089043,258.9389193089043,203.64848850380517,203.64848850380517,203.64848850380517,55.29043080509914,55.29043080509914,55.29043080509914,0.0,0.0,0.0,1743.1822855813793
2014-10-06,1484.3607857706206,-739.8328710026043,4820.4037268090115,1484.3607857706206,1484.3607857706206,391.3791703205653,391.3791703205653,391.3791703205653,411.6108669628413,411.6108669628413,411.6108669628413,-20.231696642276038,-20.231696642276038,-20.231696642276038,0.0,0.0,0.0,1875.7399560911858
2014-10-07,1484.4782052687665,-1551.869763530334,3727.872402111932,1484.4782052687665,1484.4782052687665,-262.2985380079032,-262.2985380079032,-262.2985380079032,-172.0341670014254,-172.0341670014254,-172.0341670014254,-90.26437100647783,-90.26437100647783,-90.26437100647783,0.0,0.0,0.0,1222.1796672608634
2014-10-08,1484.5956247669124,-2454.890194985221,2942.428903973571,1484.5956247669124,1484.5956247669124,-1194.4155887637273,-1194.4155887637273,-1194.4155887637273,-1040.4656655831764,-1040.4656655831764,-1040.4656655831764,-153.9499231805509,-153.9499231805509,-153.9499231805509,0.0,0.0,0.0,290.180036003185
2014-10-09,1484.7130442650582,-1213.284118971152,4148.95038138623,1484.7130442650582,1484.7130442650582,-54.46538764853182,-54.46538764853182,-54.46538764853182,156.0360359548452,156.0360359548452,156.0360359548452,-210.50142360337702,-210.50142360337702,-210.50142360337702,0.0,0.0,0.0,1430.2476566165265
2014-10-10,1484.830463763204,-1193.5961944570793,4359.611890568157,1484.830463763204,1484.830463763204,160.507611147684,160.507611147684,160.507611147684,419.7200470808166,419.7200470808166,419.7200470808166,-259.2124359331326,-259.2124359331326,-259.2124359331326,0.0,0.0,0.0,1645.338074910888
2014-10-11,1484.94788326135,-1605.167671199745,4077.3401287822935,1484.94788326135,1484.94788326135,-277.9815113314328,-277.9815113314328,-277.9815113314328,21.484394080894983,21.484394080894983,21.484394080894983,-299.46590541232774,-299.46590541232774,-299.46590541232774,0.0,0.0,0.0,1206.9663719299172
2014-10-12,1485.0653027594958,-1331.271881981532,4218.235304777538,1485.0653027594958,1485.0653027594958,-127.09359564803908,-127.09359564803908,-127.09359564803908,203.64848850216768,203.64848850216768,203.64848850216768,-330.7420841502068,-330.7420841502068,-330.7420841502068,0.0,0.0,0.0,1357.9717071114567
2014-10-13,1485.1827222576417,-1016.9292665988143,4454.303452967339,1485.1827222576417,1485.1827222576417,58.98546638389284,58.98546638389284,58.98546638389284,411.6108669633411,411.6108669633411,411.6108669633411,-352.6254005794483,-352.6254005794483,-352.6254005794483,0.0,0.0,0.0,1544.1681886415345
2014-10-14,1485.3001417557875,-1756.1362783592638,3730.9738321031414,1485.3001417557875,1485.3001417557875,-536.8443525598976,-536.8443525598976,-536.8443525598976,-172.034167002163,-172.034167002163,-172.034167002163,-364.8101855577347,-364.8101855577347,-364.8101855577347,0.0,0.0,0.0,948.4557891958899
2014-10-15,1485.4175612539334,-2480.143502616389,2774.646366524426,1485.4175612539334,1485.4175612539334,-1407.5708387916195,-1407.5708387916195,-1407.5708387916195,-1040.4656655829485,-1040.4656655829485,-1040.4656655829485,-367.1051732086709,-367.1051732086709,-367.1051732086709,0.0,0.0,0.0,77.84672246231389
2014-10-16,1485.5349807520793,-1344.6441766448495,4146.005274082866,1485.5349807520793,1485.5349807520793,-203.4006650096901,-203.4006650096901,-203.4006650096901,156.03603595551402,156.03603595551402,156.03603595551402,-359.4367009652041,-359.4367009652041,-359.4367009652041,0.0,0.0,0.0,1282.1343157423892
2014-10-17,1485.6524002502251,-1172.463948891025,4292.466195024975,1485.6524002502251,1485.6524002502251,77.86950640806295,77.86950640806295,77.86950640806295,419.7200470822917,419.7200470822917,419.7200470822917,-341.85054067422874,-341.85054067422874,-341.85054067422874,0.0,0.0,0.0,1563.5219066582881
2014-10-18,1485.769819748371,-1393.9763608386484,3792.5118163310062,1485.769819748371,1485.769819748371,-293.0279073143089,-293.0279073143089,-293.0279073143089,21.484394082294003,21.484394082294003,21.484394082294003,-314.51230139660294,-314.51230139660294,-314.51230139660294,0.0,0.0,0.0,1192.7419124340622
2014-10-19,1485.8872392465166,-1381.3259169330936,4100.191897620391,1485.8872392465166,1485.8872392465166,-74.0578664527946,-74.0578664527946,-74.0578664527946,203.64848850275277,203.64848850275277,203.64848850275277,-277.7063549555474,-277.7063549555474,-277.7063549555474,0.0,0.0,0.0,1411.829372793722
2014-10-20,1486.0046577693722,-1048.2025337804437,4521.9031487179345,1486.0046577693722,1486.0046577693722,179.77761933021443,179.77761933021443,179.77761933021443,411.610866962988,411.610866962988,411.610866962988,-231.83324763277352,-231.83324763277352,-231.83324763277352,0.0,0.0,0.0,1665.7822770995867
2014-10-21,1486.1220762922278,-1701.4731038124744,3894.4691801705126,1486.1220762922278,1486.1220762922278,-349.4397428741682,-349.4397428741682,-349.4397428741682,-172.03416700332593,-172.03416700332593,-172.03416700332593,-177.40557587084223,-177.40557587084223,-177.40557587084223,0.0,0.0,0.0,1136.6823334180597
2014-10-22,1486.2394948150834,-2467.7596366077314,3141.580168943107,1486.2394948150834,1486.2394948150834,-1155.5079861271915,-1155.5079861271915,-1155.5079861271915,-1040.4656655827205,-1040.4656655827205,-1040.4656655827205,-115.0423205444711,-115.0423205444711,-115.0423205444711,0.0,0.0,0.0,330.73150868789185
2014-10-24,1486.4743318607946,-748.2145558158212,4582.44052008437,1486.4743318607946,1486.4743318607946,450.2477970675769,450.2477970675769,450.2477970675769,419.7200470813811,419.7200470813811,419.7200470813811,30.527749986195833,30.527749986195833,30.527749986195833,0.0,0.0,0.0,1936.7221289283716
2014-10-25,1486.59175038365,-1275.861219435343,4289.213052545546,1486.59175038365,1486.59175038365,133.521225674494,133.521225674494,133.521225674494,21.484394081740884,21.484394081740884,21.484394081740884,112.03683159275312,112.03683159275312,112.03683159275312,0.0,0.0,0.0,1620.1129760581439
2014-10-26,1486.7091689065055,-802.2317211847535,4632.542730995993,1486.7091689065055,1486.7091689065055,401.75611418390054,401.75611418390054,401.75611418390054,203.64848850233878,203.64848850233878,203.64848850233878,198.10762568156176,198.10762568156176,198.10762568156176,0.0,0.0,0.0,1888.465283090406
2014-10-27,1486.8265874293613,-646.946052066996,5134.445315158034,1486.8265874293613,1486.8265874293613,699.3368426250944,699.3368426250944,699.3368426250944,411.610866962635,411.610866962635,411.610866962635,287.72597566245946,287.72597566245946,287.72597566245946,0.0,0.0,0.0,2186.1634300544556
2014-10-28,1486.944005952217,-1068.8476534980118,4365.114467958765,1486.944005952217,1486.944005952217,207.8011908530203,207.8011908530203,207.8011908530203,-172.03416700134048,-172.03416700134048,-172.03416700134048,379.8353578543608,379.8353578543608,379.8353578543608,0.0,0.0,0.0,1694.7451968052371
2014-10-29,1487.0614244750723,-1768.9912022478743,3379.729785819933,1487.0614244750723,1487.0614244750723,-567.1140175806859,-567.1140175806859,-567.1140175806859,-1040.4656655831525,-1040.4656655831525,-1040.4656655831525,473.3516480024666,473.3516480024666,473.3516480024666,0.0,0.0,0.0,919.9474068943864
2014-10-31,1487.2962615207834,-233.60018669891372,5287.657885410615,1487.2962615207834,1487.2962615207834,1079.9441476609431,1079.9441476609431,1079.9441476609431,419.7200470814311,419.7200470814311,419.7200470814311,660.224100579512,660.224100579512,660.224100579512,0.0,0.0,0.0,2567.2404091817266
2014-11-01,1487.413680043639,-565.3326440088148,4891.591545706449,1487.413680043639,1487.413680043639,772.9005144524798,772.9005144524798,772.9005144524798,21.48439408233759,21.48439408233759,21.48439408233759,751.4161203701423,751.4161203701423,751.4161203701423,0.0,0.0,0.0,2260.314194496119
2014-11-02,1487.5310985664944,-283.31885302952037,5235.0951487617895,1487.5310985664944,1487.5310985664944,1043.3679893710014,1043.3679893710014,1043.3679893710014,203.6484885018126,203.6484885018126,203.6484885018126,839.7195008691887,839.7195008691887,839.7195008691887,0.0,0.0,0.0,2530.899087937496
2014-11-03,1487.6485170893502,206.1916516940294,5617.025462859478,1487.6485170893502,1487.6485170893502,1335.7627673745467,1335.7627673745467,1335.7627673745467,411.6108669627197,411.6108669627197,411.6108669627197,924.1519004118271,924.1519004118271,924.1519004118271,0.0,0.0,0.0,2823.4112844638967
2014-11-04,1487.7659356122058,-354.2091884333317,4889.728285452397,1487.7659356122058,1487.7659356122058,831.7652827058527,831.7652827058527,831.7652827058527,-172.0341670025034,-172.0341670025034,-172.0341670025034,1003.7994497083561,1003.7994497083561,1003.7994497083561,0.0,0.0,0.0,2319.5312183180586
2014-11-05,1487.8833541350612,-1112.4959916707114,4388.055998454657,1487.8833541350612,1487.8833541350612,37.3658751586327,37.3658751586327,37.3658751586327,-1040.4656655834112,-1040.4656655834112,-1040.4656655834112,1077.8315407420441,1077.8315407420441,1077.8315407420441,0.0,0.0,0.0,1525.2492292936938
2014-11-06,1488.0007726579167,199.93623583779538,5416.118547136071,1488.0007726579167,1488.0007726579167,1301.550527781622,1301.550527781622,1301.550527781622,156.03603595647658,156.03603595647658,156.03603595647658,1145.5144918251451,1145.5144918251451,1145.5144918251451,0.0,0.0,0.0,2789.551300439539
2014-11-07,1488.1181911807723,375.2986038154316,5934.0831903763765,1488.1181911807723,1488.1181911807723,1625.943844239901,1625.943844239901,1625.943844239901,419.7200470814811,419.7200470814811,419.7200470814811,1206.2237971584198,1206.2237971584198,1206.2237971584198,0.0,0.0,0.0,3114.062035420673
2014-11-08,1488.235609703628,82.25600168299081,5490.913205329304,1488.235609703628,1488.235609703628,1280.9390757580672,1280.9390757580672,1280.9390757580672,21.484394081436992,21.484394081436992,21.484394081436992,1259.4546816766301,1259.4546816766301,1259.4546816766301,0.0,0.0,0.0,2769.174685461695
2014-11-09,1488.3530282264835,197.9455677996981,5569.189447216282,1488.3530282264835,1488.3530282264835,1508.4791899881081,1508.4791899881081,1508.4791899881081,203.64848850250988,203.64848850250988,203.64848850250988,1304.8307014855982,1304.8307014855982,1304.8307014855982,0.0,0.0,0.0,2996.8322182145916
2014-11-10,1488.470446749339,411.7877260283252,5932.61863270519,1488.470446749339,1488.470446749339,1753.72102383207,1753.72102383207,1753.72102383207,411.6108669632193,411.6108669632193,411.6108669632193,1342.1101568688507,1342.1101568688507,1342.1101568688507,0.0,0.0,0.0,3242.191470581409
2014-11-11,1488.5878652721947,-152.36923198813037,5211.512479156958,1488.5878652721947,1488.5878652721947,1199.1559514720159,1199.1559514720159,1199.1559514720159,-172.03416700324107,-172.03416700324107,-172.03416700324107,1371.190118475257,1371.190118475257,1371.190118475257,0.0,0.0,0.0,2687.7438167442106
2014-11-12,1488.7052837950503,-844.317222997861,4749.458153773367,1488.7052837950503,1488.7052837950503,351.6422419421875,351.6422419421875,351.6422419421875,-1040.46566558327,-1040.46566558327,-1040.46566558327,1392.1079075254577,1392.1079075254577,1392.1079075254577,0.0,0.0,0.0,1840.347525737238
2014-11-14,1488.9401208407612,579.0180133042618,5983.072643765959,1488.9401208407612,1488.9401208407612,1830.017760229146,1830.017760229146,1830.017760229146,419.72004708199563,419.72004708199563,419.72004708199563,1410.29771314715,1410.29771314715,1410.29771314715,0.0,0.0,0.0,3318.957881069907
2014-11-15,1489.057539363617,214.4037947866503,5596.7382313137905,1489.057539363617,1489.057539363617,1429.8058032110255,1429.8058032110255,1429.8058032110255,21.484394082033685,21.484394082033685,21.484394082033685,1408.3214091289917,1408.3214091289917,1408.3214091289917,0.0,0.0,0.0,2918.8633425746425
2014-11-16,1489.1749578864724,360.15883720237446,5790.263821373389,1489.1749578864724,1489.1749578864724,1603.3188563561816,1603.3188563561816,1603.3188563561816,203.64848850320715,203.64848850320715,203.64848850320715,1399.6703678529746,1399.6703678529746,1399.6703678529746,0.0,0.0,0.0,3092.493814242654
2014-11-17,1489.292376409328,687.6709767437595,5895.2090489028415,1489.292376409328,1489.292376409328,1796.6222104956335,1796.6222104956335,1796.6222104956335,411.6108669637189,411.6108669637189,411.6108669637189,1385.0113435319147,1385.0113435319147,1385.0113435319147,0.0,0.0,0.0,3285.9145869049617
2014-11-18,1489.4097949321836,-149.48537102235085,5466.518224277266,1489.4097949321836,1489.4097949321836,1193.0700718645069,1193.0700718645069,1193.0700718645069,-172.0341670039788,-172.0341670039788,-172.0341670039788,1365.1042388684855,1365.1042388684855,1365.1042388684855,0.0,0.0,0.0,2682.4798667966907
2014-11-19,1489.5272134550391,-819.6445626589923,4444.554663657644,1489.5272134550391,1489.5272134550391,300.32004567326993,300.32004567326993,300.32004567326993,-1040.465665583529,-1040.465665583529,-1040.465665583529,1340.7857112567988,1340.7857112567988,1340.7857112567988,0.0,0.0,0.0,1789.8472591283091
2014-11-20,1489.6446319778945,203.4143743322724,5848.809608650064,1489.6446319778945,1489.6446319778945,1468.9869552564517,1468.9869552564517,1468.9869552564517,156.0360359556083,156.0360359556083,156.0360359556083,1312.9509193008435,1312.9509193008435,1312.9509193008435,0.0,0.0,0.0,2958.631587234346
2014-11-21,1489.76205050075,350.96104653122177,5891.434175596976,1489.76205050075,1489.76205050075,1702.2538005760887,1702.2538005760887,1702.2538005760887,419.72004708108506,419.72004708108506,419.72004708108506,1282.5337534950038,1282.5337534950038,1282.5337534950038,0.0,0.0,0.0,3192.0158510768388
2014-11-22,1489.879469023606,57.923158747564536,5324.168207161582,1489.879469023606,1489.879469023606,1271.9703357988367,1271.9703357988367,1271.9703357988367,21.484394081133136,21.484394081133136,21.484394081133136,1250.4859417177036,1250.4859417177036,1250.4859417177036,0.0,0.0,0.0,2761.849804822443
2014-11-23,1489.9968875464613,241.29830555737013,5688.0997910322785,1489.9968875464613,1489.9968875464613,1421.4039481853697,1421.4039481853697,1421.4039481853697,203.6484885027931,203.6484885027931,203.6484885027931,1217.7554596825767,1217.7554596825767,1217.7554596825767,0.0,0.0,0.0,2911.4008357318307
2014-11-24,1490.1143060693169,380.12884414061807,5686.931703260817,1490.1143060693169,1490.1143060693169,1596.8755743054087,1596.8755743054087,1596.8755743054087,411.6108669638036,411.6108669638036,411.6108669638036,1185.2647073416051,1185.2647073416051,1185.2647073416051,0.0,0.0,0.0,3086.9898803747255
